#displaying cycles per input bytes for memcpy and encoders: chromium, AVX2, AVX512VBMI, AVX512VL, AVX512-memcpy first column is number of bytes
#Following the cycles per inpt bytes, we provide the GB/s (speeds) 
#Each measure is given as a triple (mean, min, max)
5184  0.018 0.017 0.037     1.852 1.842 2.442     0.198 0.163 0.557     0.092 0.072 0.252     0.061 0.060 0.063     0.017 0.016 0.023    			 107.288 96.560 120.699      1.112 1.110 1.115      12.254 9.467 12.705      25.818 16.648 28.400      33.762 32.187 34.486     
5248  0.018 0.017 0.037     1.847 1.842 1.854     0.194 0.160 0.558     0.082 0.059 0.242     0.051 0.050 0.058     0.017 0.016 0.028    			 111.081 97.752 122.190      1.111 1.108 1.113      12.280 9.583 12.862      30.934 16.854 34.911      40.062 37.597 40.730     
5312  0.018 0.017 0.037     1.847 1.843 1.853     0.193 0.157 0.540     0.081 0.064 0.247     0.056 0.055 0.065     0.017 0.016 0.022    			 107.548 98.944 123.680      1.111 1.109 1.114      12.493 9.894 13.019      29.101 17.669 32.981      37.197 35.337 38.055     
5376  0.018 0.017 0.036     1.988 1.842 8.793     0.192 0.162 0.556     0.092 0.071 0.251     0.060 0.060 0.065     0.014 0.013 0.021    			 113.791 71.526 125.170      1.112 1.110 1.113      12.212 9.817 12.838      25.676 16.151 27.816      34.530 33.379 35.763     
5440  0.018 0.017 0.036     1.846 1.842 1.851     0.194 0.160 1.108     0.079 0.059 0.241     0.050 0.050 0.057     0.016 0.015 0.022    			 115.145 101.328 126.660      1.102 1.024 1.113      12.418 9.934 12.991      31.082 18.094 33.776      40.858 38.972 42.220     
5504  0.017 0.016 0.043     1.847 1.843 1.854     0.192 0.157 0.556     0.084 0.064 0.248     0.055 0.055 0.064     0.017 0.015 0.051    			 102.520 102.520 102.520      1.111 1.110 1.114      12.533 9.858 13.144      29.125 17.676 32.037      36.878 36.614 39.431     
5568  0.017 0.016 0.035     1.852 1.842 2.405     0.192 0.161 0.555     0.089 0.070 0.249     0.060 0.059 0.066     0.016 0.016 0.020    			 108.033 103.712 129.640      1.102 1.023 1.113      12.116 9.098 12.648      26.593 17.881 28.809      34.571 34.571 34.571     
5632  0.017 0.016 0.042     1.846 1.842 1.852     0.189 0.161 0.554     0.078 0.059 0.240     0.050 0.050 0.056     0.014 0.013 0.022    			 131.130 131.130 131.130      1.111 1.109 1.114      12.429 10.285 12.793      31.408 18.087 34.968      40.978 40.348 43.710     
5696  0.018 0.017 0.059     1.847 1.842 1.857     0.184 0.157 0.555     0.082 0.064 0.245     0.055 0.054 0.064     0.015 0.013 0.021    			 110.517 106.096 132.620      1.111 1.107 1.114      12.541 10.009 12.939      29.471 18.292 33.155      36.839 35.365 37.892     
5760  0.017 0.016 0.035     1.846 1.842 1.851     0.190 0.161 0.554     0.088 0.070 0.246     0.059 0.058 0.064     0.015 0.014 0.027    			 109.478 107.288 134.110      1.112 1.108 1.113      12.248 9.579 12.772      26.822 17.305 29.802      34.168 33.528 35.763     
